way_id,highway,name,ref,lanes,maxspeed,oneway,bridge,tunnel,length_m,traffic_match,traffic_match_method,matched_route_name_norm,matched_route_no,vol_mean,vol_min,vol_max,spd_mean,trvlTime_mean,traffic_rows_used,boundary_validation_status,boundary_inside_vertex_count,boundary_outside_vertex_count,boundary_intersects,source_road,source_traffic,traffic_match_original,traffic_observed_match,traffic_inferred,inferred_distance_m
462907009,service,솔밭1길,,,,,,,143.77,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
462907010,service,솔밭길,,,,,,,61.37,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
462907011,service,부곡초등3길,,,,,,,88.02,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
468211804,motorway_link,,,,,yes,,,805.28,inferred,inferred_nearest_family,제2경인고속도로,,7.236,7.236,7.236,62.317,61.545,123,inside,25,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,0
468211809,motorway_link,,,,,yes,,,918.53,inferred,inferred_nearest_family,제2경인고속도로,,7.236,7.236,7.236,62.317,61.545,123,inside,26,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,0
468222366,residential,,,,,,,,73.13,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290888,service,,,,,,,,90.03,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290891,service,,,,,,,,58.77,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290893,service,,,,,,,,58.88,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290895,service,,,,,,,,66.41,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290897,service,,,,,,,,79.86,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290899,service,,,,,,,,79.87,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290902,service,,,,,,,,42.41,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290904,service,,,,,,,,154.35,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290906,service,,,,,,,,143.85,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290908,service,,,,,,,,105.62,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290910,service,,,,,,,,82.94,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
469290912,service,,,,,,,,71.52,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
470203417,tertiary,왕송못동로,,,,yes,,,45.36,inferred,inferred_nearest_family,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,225.72
470203418,tertiary,왕송못동로,,,,,,,328.67,inferred,inferred_nearest_family,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,12,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,232.55
470203419,tertiary,왕송못동로,,,,yes,,,40.97,inferred,inferred_nearest_family,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,235.89
470203420,tertiary,,,,,yes,yes,,447.68,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,9,5,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
470203421,tertiary,왕송못동로,,,,yes,,,68.92,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
470203422,tertiary,,,,,yes,yes,,357.42,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,12,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
470203423,unclassified,,,,,yes,,,297.12,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,18,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
470441216,service,부곡초등2길,,,,,,,50.8,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
470450185,service,,,,,,,,138.33,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
470848084,residential,장승길,,,,,,,94.64,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
471463973,residential,,,,,,,,271.91,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,15,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
471465340,footway,,,,,,,,265.17,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692507,steps,,,,,,yes,,15.07,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692508,footway,,,,,,yes,,261.87,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692509,footway,,,,,,yes,,20.16,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692510,steps,,,,,,yes,,36.33,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692512,pedestrian,,,,,,yes,,26.83,no_match,no_match,,,,,,,,,crossing_boundary,2,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692513,pedestrian,,,,,,,,19.94,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692519,steps,,,,,,yes,,23.42,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
471692523,residential,부곡초등3길,,,,,,,53.33,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
471693675,service,부곡시장1길,,,,,,,112.56,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472039932,residential,부곡시장5길,,,,,,,100.92,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472039933,tertiary,왕송못동로,,,,,,,28.52,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039934,tertiary,덕영대로,,,,yes,,,436.25,matched,route_name_alias_match,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,10,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039935,tertiary,덕영대로,,,,yes,,,787.42,matched,route_name_alias_match,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039936,tertiary,덕영대로,,,,yes,,,350.88,matched,route_name_alias_match,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039938,tertiary,오봉로,,,,,,,53.27,matched,route_name_alias_match,덕영대로/오봉로,,0,0,0,17.5,4.5,4,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039940,tertiary,사천로,,,,,,,247.66,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039942,tertiary,오전천로,Ojeoncheon-ro,,,,,,293.19,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,10,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039946,tertiary,고산로,,,,no,,,154.67,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039947,primary,경수대로,1,,,yes,,,390.79,matched,route_no_ref_match,,1,3.338,0,107,40.89,32.979,1558,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039949,tertiary,원골로,,,,,,,338.33,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039952,tertiary,의왕군포로,Uiwanggunpo-ro,,,,,,39.17,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039956,residential,고래들길,,,,,,,595.12,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,crossing_boundary,10,7,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472039961,primary,흥안대로,47,,,yes,,,386.42,matched,route_no_ref_match,,47,0.325,0,39,43.276,24.483,949,crossing_boundary,2,2,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039963,tertiary,,,,,,,,14.77,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,1,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039965,tertiary,계원대학로,,2,50,yes,,,365.49,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,6,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472039967,primary,흥안대로,47,,,yes,,,402.99,matched,route_no_ref_match,,47,0.325,0,39,43.276,24.483,949,crossing_boundary,2,6,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039970,primary,평촌지하도로,47,,,yes,,,306.2,matched,route_no_ref_match,,47,0.325,0,39,43.276,24.483,949,crossing_boundary,2,2,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472039977,tertiary,학의로,,4,,,,,846.96,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,7,14,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472043937,residential,부곡초등3길,,,,,,,144.86,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472043938,residential,부곡중앙남1길,,2,30,,,,308.99,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,11,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472044777,tertiary,,,,,yes,,,783.76,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,5,14,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
472073232,primary,경수대로,1,,,yes,,,179.62,matched,route_no_ref_match,,1,3.338,0,107,40.89,32.979,1558,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
472786842,residential,,,,,,,,62.17,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472786843,residential,,,,,,,,65.36,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
472786844,residential,,,,,,,,65.03,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
473991415,tertiary,이당로,,4,50,no,,,673.22,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,8,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
474083406,tertiary,번영로28번길,,,,,,,18.2,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
474083407,tertiary,송부로,,,,,,,20.84,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
474155661,service,,,,,,,,236.28,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,16,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155662,service,,,,,,,,64.7,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155663,footway,,,,,,,,72.52,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
474155664,footway,,,,,,,,40.08,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
474155667,tertiary,,,,,,yes,,27.39,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,crossing_boundary,1,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
474155669,service,,,,,,,,97.94,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155670,service,,,,,yes,,,70.15,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,20,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155671,service,,,,,yes,,,30.6,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155672,service,,,,,yes,,,29.11,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
474155673,trunk_link,,,,,yes,,,140.51,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,48.54
474155674,trunk_link,,,,,yes,yes,,41.42,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,71.86
474155675,trunk_link,,,,,yes,,,55.98,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,81.46
474155676,trunk_link,,,,,yes,yes,,129.32,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,83.38
474155677,trunk_link,,,,,yes,,,240.74,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,104.35
474155678,primary_link,,,,,yes,,,78.67,inferred,inferred_nearest_family,,1,3.338,3.338,3.338,40.89,32.979,1558,inside,12,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,0
474155679,primary_link,,,,,yes,,,45.59,inferred,inferred_nearest_family,,1,3.338,3.338,3.338,40.89,32.979,1558,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,0
474882669,motorway,영동고속도로,50,3,80,yes,,,1460.1,matched,route_name_match,영동고속도로,,1.658,0,71,60.946,51.225,409,crossing_boundary,9,6,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
475582905,service,,,,,yes,,,291.87,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,17,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475582906,service,,,,,yes,,,200.83,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,13,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475582907,trunk_link,,,,,yes,,,610.52,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,10,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,114.64
475582908,trunk_link,,,,,yes,,,216.02,inferred,inferred_nearest_family,봉담과천로,,0,0,0,57.511,25.275,131,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,151.65
475583354,residential,묵배미길,,,,,,,341.42,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,16,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475583355,residential,묵배미길,,,,,,yes,42.71,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475583356,residential,묵배미길,,,,,,,72.96,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475583357,residential,홍치골길,,,,,,,239.66,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475583358,residential,왕림길,,,,,,,686.83,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,20,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
475583359,residential,홍치골길,,,,,,,166.35,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
