grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag
781,127.01864568,37.36245001,2856.63,1691.54,4261.98,1694.35,1369.34,1.0,0.0,0.0,0.028012,0.511207,0.085085,63.403,187,False
722,127.01304316,37.35566673,3270.03,1341.76,3768.18,1870.94,1764.68,1.0,0.0,0.098689,0.0,0.332879,0.084473,63.379,188,False
829,127.0242492,37.36923302,2693.06,1619.35,4224.74,1665.48,1503.69,1.0,0.0,0.0,0.046689,0.450603,0.081597,63.264,189,False
805,127.02145447,37.36471485,2827.91,1673.94,4294.19,1694.21,1422.35,1.0,0.0,0.0,0.028108,0.487293,0.081526,63.261,190,False
754,127.01583406,37.36018743,2927.71,1555.89,4044.35,1766.38,1405.73,1.0,0.0,0.018222,0.0,0.494792,0.080597,63.224,191,False
465,126.99050614,37.34881146,1504.12,426.94,1935.25,577.39,773.63,0.593543,0.623185,0.632733,0.750547,0.77992,0.688246,63.142,192,True
48,126.942739,37.31930121,1343.55,254.13,894.88,688.23,747.19,0.509952,0.817452,0.935855,0.67885,0.791844,0.813471,63.136,193,True
686,127.01027406,37.34440222,2832.42,822.27,3743.87,2344.19,2573.11,1.0,0.178772,0.105771,0.0,0.0,0.072774,62.911,194,False
753,127.01550067,37.3580162,3124.44,1523.85,3993.18,1970.56,1601.44,1.0,0.0,0.033132,0.0,0.406511,0.072573,62.903,195,False
602,127.00166239,37.36914001,1551.93,254.18,2643.95,714.04,545.08,0.618436,0.817397,0.426244,0.662155,0.883014,0.643763,62.857,196,False
320,126.97612698,37.38705717,1150.18,197.27,321.08,301.38,186.17,0.409288,0.881367,1.0,0.929093,1.0,0.955001,62.757,197,True
780,127.01828993,37.36070937,2995.03,1774.89,4267.32,1829.78,1487.84,1.0,0.0,0.0,0.0,0.457756,0.068663,62.747,198,False
804,127.02105572,37.36282312,2958.75,1795.74,4396.77,1807.59,1506.51,1.0,0.0,0.0,0.0,0.449332,0.0674,62.696,199,False
721,127.01305772,37.35341334,3497.94,1188.83,3778.91,1961.61,2006.01,1.0,0.0,0.095561,0.0,0.224018,0.067049,62.682,200,False
666,127.00729435,37.37141705,1470.8,315.54,2850.41,323.8,55.74,0.5762,0.748415,0.36609,0.914592,1.0,0.702192,62.66,201,True
828,127.02402837,37.36706335,2821.16,1707.31,4332.41,1743.55,1533.4,1.0,0.0,0.0,0.0,0.437202,0.06558,62.623,202,False
786,127.01857369,37.37371695,2001.01,1004.32,3546.63,1068.1,1036.87,0.852224,0.0,0.16324,0.433121,0.661176,0.286247,62.583,203,False
405,126.98472235,37.36906742,1634.61,387.27,1689.14,1174.91,1282.91,0.661476,0.667781,0.70444,0.364025,0.550195,0.571847,62.562,204,False
466,126.99049091,37.35106484,1512.38,509.44,1847.75,674.82,680.07,0.597843,0.530439,0.658226,0.687524,0.82212,0.666042,62.512,205,False
827,127.02356132,37.3648594,2950.03,1808.08,4435.02,1834.24,1581.27,1.0,0.0,0.0,0.0,0.415609,0.062341,62.494,206,False
529,126.99618142,37.34432886,1695.51,201.46,2607.72,1131.1,1392.81,0.693182,0.87666,0.436802,0.39237,0.50062,0.521017,62.432,207,False
49,126.94234914,37.32084062,1359.73,322.32,977.22,697.61,871.4,0.518376,0.740794,0.911866,0.672783,0.735818,0.77952,62.283,208,True
752,127.01549747,37.35562391,3361.9,1506.64,3985.56,2080.61,1842.46,1.0,0.0,0.035352,0.0,0.297792,0.057042,62.282,209,False
621,127.00467826,37.33985783,2223.04,885.85,3507.38,2017.52,2222.37,0.96781,0.107293,0.174677,0.0,0.126426,0.101559,62.131,210,False
850,127.02682611,37.37146255,2654.73,1766.16,4313.06,1823.84,1721.17,1.0,0.0,0.0,0.0,0.352504,0.052876,62.115,211,False
849,127.02678341,37.3693725,2866.11,1824.16,4413.82,1873.82,1724.95,1.0,0.0,0.0,0.0,0.350799,0.05262,62.105,212,False
851,127.02664516,37.37372474,2421.12,1641.18,4197.07,1782.01,1732.22,1.0,0.0,0.0,0.0,0.34752,0.052128,62.085,213,False
720,127.01307227,37.35115995,3368.66,1072.99,3806.07,2078.56,2249.24,1.0,0.0,0.087648,0.0,0.114304,0.047823,61.913,214,False
685,127.00980061,37.34228912,2724.9,912.3,3791.04,2351.6,2615.75,1.0,0.077568,0.092029,0.0,0.0,0.047724,61.909,215,False
408,126.98467611,37.37582755,1510.51,604.69,1031.63,1001.16,892.67,0.596873,0.423359,0.896012,0.476425,0.726222,0.650137,61.818,216,False
652,127.00749009,37.33988167,2468.67,983.4,3723.22,2243.71,2462.71,1.0,0.0,0.111787,0.0,0.018015,0.041828,61.673,217,False
400,126.98479939,37.35780054,1363.74,262.37,1285.76,786.08,624.91,0.520466,0.808185,0.821967,0.615551,0.847004,0.761041,61.67,218,True
590,127.00184113,37.34209937,2042.97,601.01,3166.1,1687.42,1921.7,0.87407,0.427499,0.274111,0.0325,0.262052,0.230497,61.664,219,False
411,126.98462985,37.38258766,1215.9,241.19,630.15,555.31,580.45,0.443498,0.831989,1.0,0.764834,0.867058,0.875907,61.646,220,True
264,126.97055819,37.37576519,1187.78,67.42,1026.65,533.68,189.34,0.42886,1.0,0.897463,0.778824,1.0,0.897759,61.642,221,True
475,126.99035378,37.37134527,1510.03,57.09,1735.22,1032.36,1510.0,0.596622,1.0,0.691014,0.456238,0.447756,0.64589,61.633,222,False
718,127.01226361,37.34668773,3086.59,926.93,3835.48,2316.96,2668.39,1.0,0.061118,0.07908,0.0,0.0,0.039901,61.596,223,False
410,126.98464527,37.38033429,1320.65,448.65,704.73,675.92,741.36,0.498034,0.598774,0.991257,0.686813,0.794476,0.79191,61.558,224,True
760,127.01575017,37.37370542,1791.94,756.54,3325.79,818.74,801.31,0.743381,0.252656,0.227585,0.594424,0.767431,0.423628,61.548,225,False
343,126.97904452,37.37354943,1404.63,533.87,1075.39,780.58,576.94,0.541753,0.502974,0.883262,0.619107,0.868641,0.725765,61.536,226,True
432,126.98765294,37.35330603,1322.34,160.62,1544.89,694.54,426.62,0.498911,0.922566,0.746468,0.674768,0.936447,0.788674,61.482,227,True
751,127.01581837,37.35339209,3598.62,1398.37,4022.99,2187.46,2082.79,1.0,0.0,0.024447,0.0,0.189386,0.036964,61.479,228,False
46,126.94277227,37.31479445,1334.21,210.57,927.55,935.47,660.52,0.505093,0.866411,0.926338,0.518913,0.830939,0.777815,61.418,229,True
429,126.98769887,37.34654588,1293.77,176.05,1838.39,341.15,655.69,0.484036,0.905219,0.660953,0.903366,0.833119,0.808355,61.376,230,True
717,127.0120843,37.3449488,3003.76,950.2,3875.82,2439.68,2705.23,1.0,0.034961,0.067325,0.0,0.0,0.030556,61.222,231,False
719,127.0130113,37.34897207,3250.64,1001.66,3841.31,2207.95,2485.34,1.0,0.0,0.077382,0.0,0.007803,0.028254,61.13,232,False
684,127.00932625,37.34030574,2636.98,1038.52,3845.83,2377.82,2610.74,1.0,0.0,0.076064,0.0,0.0,0.026622,61.065,233,False
730,127.01292665,37.37369382,1594.69,510.95,3109.36,569.95,578.02,0.640693,0.528747,0.290643,0.755363,0.868154,0.564306,61.014,234,False
540,126.99601571,37.36911609,1564.44,315.33,2260.84,971.81,1027.67,0.624947,0.748648,0.537869,0.495405,0.665326,0.586404,60.953,235,False
403,126.98475317,37.36456067,1591.6,794.47,1592.23,836.91,1189.97,0.639085,0.210017,0.732676,0.582669,0.592117,0.562058,60.827,236,False
699,127.01010313,37.37368216,1414.22,273.44,2898.34,323.02,388.73,0.546743,0.795737,0.352125,0.915094,0.95354,0.69995,60.803,237,True
750,127.01583986,37.35122104,3586.93,1305.45,4048.19,2289.64,2309.92,1.0,0.0,0.017105,0.0,0.086933,0.019027,60.761,238,False
635,127.00447092,37.37140526,1367.57,220.27,2665.92,366.53,264.78,0.522458,0.855516,0.419844,0.886947,1.0,0.734133,60.713,239,True
404,126.98473776,37.36681405,1593.76,572.78,1754.76,988.9,1342.02,0.64021,0.459231,0.68532,0.484352,0.523529,0.555543,60.634,240,False
441,126.98751503,37.37358644,1468.3,275.55,1382.98,1073.67,1205.55,0.5749,0.79337,0.793644,0.429515,0.585088,0.653067,60.617,241,False
749,127.01499492,37.34965895,3441.97,1188.26,3999.94,2310.67,2452.97,1.0,0.0,0.031164,0.0,0.022406,0.014268,60.571,242,False
620,127.00485498,37.33851402,2215.84,1033.64,3598.2,2083.54,2281.42,0.964065,0.0,0.148214,0.0,0.099786,0.066843,60.518,243,False
779,127.01756522,37.35142534,3733.04,1457.87,4197.12,2416.55,2342.84,1.0,0.0,0.0,0.0,0.072082,0.010812,60.432,244,False
58,126.94556721,37.31930333,1097.38,81.3,651.85,451.79,543.51,0.381801,1.0,1.0,0.831794,0.883721,0.932096,60.192,245,True
57,126.945577,37.31706109,1137.91,147.87,627.21,597.63,416.28,0.402897,0.936902,1.0,0.737458,0.94111,0.899784,60.165,246,True
571,126.99883905,37.36912808,1538.01,372.51,2447.13,888.45,783.65,0.61119,0.684375,0.483591,0.549329,0.775398,0.58724,60.161,247,False
848,127.02392226,37.41164624,2205.13,691.93,4483.4,1942.38,3018.69,0.958486,0.325296,0.0,0.0,0.0,0.065059,60.112,248,False
430,126.98768356,37.34879927,1254.49,277.84,1709.88,336.72,573.58,0.463589,0.790798,0.698397,0.906229,0.870154,0.80499,60.015,249,True
937,127.04577427,37.41357024,2308.44,1988.72,6252.14,2194.86,4729.29,1.0,0.0,0.0,0.0,0.0,0.0,60.0,250,False
934,127.0435407,37.41410319,2311.58,1843.66,6104.24,2202.23,4586.1,1.0,0.0,0.0,0.0,0.0,0.0,60.0,250,False
748,127.01374037,37.41341939,2237.39,899.15,3926.46,2166.47,2600.36,0.975282,0.092341,0.052571,0.0,0.0,0.036868,59.992,251,False
31,126.94003455,37.30351423,1805.24,565.79,1922.59,1893.94,1644.77,0.750306,0.467099,0.636421,0.0,0.386965,0.374212,59.987,252,False
379,126.98179051,37.38482869,1039.14,141.02,370.36,288.73,301.02,0.351481,0.944599,1.0,0.937274,0.9931,0.969067,59.852,253,True
778,127.01524638,37.41331776,2226.32,846.05,4012.75,2133.56,2661.1,0.969517,0.152035,0.027432,0.0,0.0,0.040008,59.771,254,False
928,127.04112086,37.4141279,2274.9,1665.12,5917.75,2170.88,4404.01,0.994809,0.0,0.0,0.0,0.0,0.0,59.689,255,False
409,126.98466069,37.37808092,1396.56,666.21,847.32,854.61,873.99,0.537552,0.354209,0.949712,0.571219,0.734648,0.684804,59.645,256,True
667,127.00727961,37.37367043,1257.77,96.46,2694.01,94.04,305.14,0.4653,0.994691,0.411661,1.0,0.991245,0.791706,59.586,257,True
617,127.00143863,37.40294063,1575.11,124.1,2334.26,1348.0,1102.01,0.630503,0.963625,0.516477,0.25206,0.631793,0.543879,59.585,258,False
810,127.0213829,37.37598179,2012.64,1213.63,3671.39,1328.66,1359.45,0.858278,0.0,0.126889,0.264572,0.515668,0.201133,59.542,259,False
868,127.02674099,37.41142845,2175.91,657.24,4674.87,1973.75,3191.46,0.943277,0.364295,0.0,0.0,0.0,0.072859,59.511,260,False
321,126.97624612,37.38920568,1010.95,170.64,277.65,97.98,314.19,0.336805,0.911298,1.0,1.0,0.987163,0.980334,59.422,261,True
618,127.00159327,37.40507475,1736.14,358.03,2516.2,1585.11,1336.84,0.714335,0.700643,0.463466,0.098681,0.525866,0.410826,59.293,262,False
431,126.98766825,37.35105265,1264.38,355.32,1610.18,485.16,439.32,0.468739,0.703693,0.727444,0.810208,0.930718,0.778014,59.245,263,True
508,126.99317721,37.3713574,1395.78,41.93,1907.36,884.74,1260.2,0.537144,1.0,0.640858,0.551729,0.560436,0.673884,59.184,264,True
45,126.9427889,37.31254107,1337.18,283.83,1038.08,1076.16,750.19,0.506637,0.784056,0.894133,0.427909,0.790491,0.716704,59.066,265,True
787,127.01855929,37.37597033,1883.56,995.4,3440.41,1081.59,1135.83,0.791078,0.0,0.194189,0.424395,0.616539,0.287765,58.975,266,False
852,127.02646863,37.37604516,2186.02,1418.78,4091.52,1776.26,1781.53,0.948538,0.0,0.004481,0.0,0.325277,0.05036,58.927,267,False
373,126.98188352,37.37130846,1482.39,560.98,1371.07,1127.75,929.71,0.582231,0.472495,0.797113,0.394536,0.709515,0.598277,58.865,268,False
832,127.02420651,37.37599319,2101.17,1314.8,3904.72,1576.65,1590.94,0.904367,0.0,0.058906,0.104151,0.411247,0.113549,58.804,269,False
603,127.00164749,37.37139339,1304.7,19.09,2492.87,537.45,511.97,0.489727,1.0,0.470264,0.776387,0.897949,0.732201,58.672,270,True
496,126.993359,37.34431681,1489.6,276.7,2393.47,899.66,1143.64,0.585987,0.792071,0.499226,0.542083,0.613013,0.58772,58.668,271,False
349,126.97895099,37.38706965,965.0,94.4,356.72,220.78,259.07,0.312885,0.997012,1.0,0.981231,1.0,0.993772,58.524,272,True
43,126.94282216,37.30803431,1476.11,329.28,1373.73,1362.17,1091.23,0.578963,0.732966,0.796337,0.242895,0.636656,0.593678,58.485,273,False
619,127.00228614,37.40662125,1832.34,531.46,2686.25,1761.56,1517.04,0.764418,0.505684,0.413921,0.0,0.444583,0.312696,58.373,274,False
368,126.98196099,37.36004159,1395.02,613.91,1118.34,970.53,763.89,0.536751,0.412998,0.870747,0.496237,0.784314,0.653879,58.36,275,False
559,126.9990188,37.34208746,1807.73,524.27,2950.03,1458.55,1676.58,0.751606,0.513763,0.337065,0.180546,0.372618,0.330782,58.328,276,False
314,126.97622102,37.37353696,1221.33,389.74,1074.44,682.5,457.56,0.446326,0.664996,0.883539,0.682552,0.922491,0.785377,58.195,277,True
44,126.94280553,37.31028769,1385.99,340.51,1191.58,1208.72,902.38,0.532049,0.720344,0.849407,0.342158,0.721843,0.652285,58.014,278,False
42,126.94283879,37.30578092,1580.68,448.79,1574.61,1541.1,1300.88,0.633402,0.598616,0.737808,0.127146,0.542089,0.497413,57.901,279,False
463,126.99053659,37.34430469,1299.26,67.08,2186.82,681.46,894.94,0.486895,1.0,0.559435,0.683231,0.725196,0.709551,57.596,280,True
761,127.01573568,37.3759588,1659.75,745.41,3212.27,836.26,925.8,0.674566,0.265168,0.26066,0.583089,0.711278,0.425883,57.509,281,False
826,127.02111371,37.41167173,2125.89,707.24,4285.68,1921.8,2842.72,0.917235,0.308085,0.0,0.0,0.0,0.061617,57.499,282,False
399,126.98481479,37.35554716,1208.25,193.35,1268.54,871.43,389.24,0.439519,0.885774,0.826986,0.560343,0.953308,0.777699,57.479,283,False
395,126.98487638,37.34653363,1053.67,84.05,1638.04,146.24,415.85,0.359041,1.0,0.719327,1.0,0.941306,0.89296,57.261,284,False
587,126.99857173,37.40436904,1623.46,396.52,2285.35,1509.04,1235.91,0.655675,0.657374,0.530727,0.147889,0.571395,0.447305,57.233,285,False
59,126.94620521,37.32151617,1016.98,159.95,713.33,360.97,703.27,0.339946,0.923319,0.988751,0.890547,0.811656,0.919639,57.182,286,False
242,126.96854415,37.37545444,1116.69,124.46,1167.65,682.73,365.01,0.391853,0.963219,0.856381,0.682406,0.964237,0.841734,57.181,287,False
910,127.03539723,37.41350482,2192.36,1231.73,5445.18,2105.25,3942.42,0.951839,0.0,0.0,0.0,0.0,0.0,57.11,288,False
456,126.98754551,37.40690372,1495.11,133.72,2131.38,1541.54,830.02,0.588854,0.952805,0.575587,0.126862,0.75448,0.543247,57.061,289,False
922,127.03823259,37.41355589,2190.39,1422.07,5664.14,2094.1,4154.05,0.950812,0.0,0.0,0.0,0.0,0.0,57.049,290,False
30,126.94030606,37.30202421,1786.65,732.83,2046.56,2006.14,1774.17,0.740631,0.279316,0.600302,0.0,0.328596,0.315258,57.048,291,False
803,127.01826785,37.41194722,2100.43,669.56,4108.79,1961.16,2697.45,0.903982,0.350436,0.0,0.0,0.0,0.070087,57.042,292,False
777,127.01550368,37.41201283,2082.51,700.32,3929.84,1987.04,2554.2,0.894651,0.31586,0.051586,0.0,0.0,0.081227,56.928,293,False
716,127.0099271,37.41142312,2054.51,874.4,3533.39,2048.71,2245.23,0.880074,0.120172,0.167096,0.0,0.116113,0.099935,56.802,294,False
541,126.99600063,37.37136946,1319.55,169.8,2095.25,790.42,1010.5,0.497459,0.912249,0.586114,0.612742,0.673071,0.672373,56.742,295,False
586,126.99861402,37.40292869,1510.81,302.26,2163.57,1349.67,1076.07,0.59703,0.763345,0.566209,0.250981,0.643494,0.522661,56.728,296,False
616,127.00145356,37.40068726,1373.88,131.64,2165.86,1099.14,859.61,0.525741,0.955147,0.565541,0.413043,0.741136,0.624052,56.507,297,False
747,127.01290833,37.41172838,2053.46,766.95,3741.54,1999.55,2401.58,0.87953,0.240961,0.10645,0.0,0.045588,0.092288,56.463,298,False
396,126.98486099,37.34878701,1005.05,39.73,1492.38,135.59,375.5,0.333733,1.0,0.761768,1.0,0.959504,0.910545,56.446,299,False
491,126.99010052,37.4071193,1551.28,293.9,2210.26,1589.45,924.54,0.618097,0.772735,0.552606,0.09587,0.711845,0.483497,56.426,300,False
398,126.98483019,37.35329377,1088.56,132.23,1300.07,622.4,193.66,0.377206,0.954484,0.817798,0.721431,1.0,0.843555,56.375,301,False
56,126.94559355,37.31480771,1085.24,266.57,696.89,724.64,418.08,0.375481,0.803462,0.993542,0.655293,0.9403,0.846065,56.371,302,False
731,127.01291208,37.37594721,1444.56,495.44,2987.63,594.84,741.02,0.562541,0.546179,0.32611,0.739258,0.794629,0.564346,56.326,303,False
883,127.02974366,37.41176807,2108.21,776.87,4918.32,2044.75,3423.93,0.908032,0.229806,0.0,0.0,0.0,0.045961,56.32,304,False
636,127.00445609,37.37365864,1135.34,59.52,2497.99,195.82,400.14,0.401558,1.0,0.468773,0.997375,0.948392,0.805542,56.315,305,False
589,127.00185602,37.33984598,1977.64,851.01,3294.72,1795.93,1982.91,0.840057,0.146465,0.236636,0.0,0.234442,0.147282,56.295,306,False
936,127.04593921,37.41216557,2166.02,1937.72,6196.41,2051.29,4670.02,0.93813,0.0,0.0,0.0,0.0,0.0,56.288,307,False
412,126.98461443,37.38484103,968.57,64.39,393.57,523.68,349.18,0.314743,1.0,1.0,0.785289,0.97138,0.931294,56.136,308,False
847,127.02399282,37.40979388,2019.15,491.82,4371.96,1740.85,2888.41,0.861667,0.550249,0.0,0.0,0.0,0.11005,56.102,309,False
867,127.0268177,37.40980522,2012.58,481.14,4583.31,1803.76,3086.17,0.858245,0.562251,0.0,0.0,0.0,0.11245,55.993,310,False
369,126.9819455,37.36229496,1385.62,800.51,1242.86,984.59,847.66,0.531856,0.203236,0.834469,0.487138,0.746526,0.590832,55.545,311,False
476,126.99033854,37.37359864,1303.43,303.73,1553.92,863.0,1441.13,0.489067,0.761694,0.743837,0.565793,0.478825,0.654243,55.514,312,False
572,126.99882406,37.37138146,1288.11,232.94,2295.02,753.89,760.99,0.481091,0.841266,0.527909,0.636375,0.785619,0.661776,55.337,313,False
524,126.99206271,37.40687499,1571.85,442.08,2242.02,1603.09,988.24,0.628803,0.606163,0.543351,0.08705,0.683113,0.439987,55.328,314,False
700,127.01008847,37.37593554,1242.48,245.51,2767.35,365.16,605.07,0.457336,0.827136,0.390292,0.887835,0.855952,0.696773,55.311,315,False
428,126.98771418,37.3442925,1132.35,88.42,1990.15,494.35,647.24,0.400006,1.0,0.616738,0.804264,0.836928,0.782677,55.307,316,False
683,127.00786913,37.4095988,1904.08,728.36,3261.15,1920.01,1984.92,0.801762,0.284337,0.246417,0.0,0.233534,0.178143,55.231,317,False
158,126.96015646,37.3480816,1127.87,229.47,1089.3,928.4,133.26,0.397671,0.845169,0.879208,0.523489,1.0,0.783803,55.212,318,False
68,126.94839837,37.31707427,904.13,127.62,379.08,376.97,191.81,0.281197,0.959666,1.0,0.880194,1.0,0.955991,55.111,319,False
397,126.98484559,37.35104039,1017.37,206.33,1377.02,374.68,220.23,0.340147,0.871182,0.795378,0.881676,1.0,0.867122,55.094,320,False
528,126.99619647,37.34207547,1577.04,449.83,2739.74,1237.89,1433.15,0.631508,0.597445,0.398335,0.323286,0.482424,0.428256,55.021,321,False
651,127.00442296,37.40694679,1759.03,560.3,2838.09,1737.84,1600.64,0.726249,0.47327,0.36968,0.0,0.406875,0.285073,54.978,322,False
442,126.9874997,37.37583982,1303.71,522.32,1200.55,978.15,1138.14,0.489213,0.515958,0.846796,0.491307,0.615497,0.639287,54.924,323,False
60,126.94665539,37.32325342,999.25,240.34,817.56,405.1,861.75,0.330714,0.832948,0.958383,0.862001,0.74017,0.87165,54.709,324,False
286,126.97339753,37.37352442,1065.5,282.79,1130.21,668.81,358.95,0.365202,0.785232,0.867291,0.691408,0.966972,0.813066,54.435,325,False
157,126.95952269,37.34639178,1099.78,115.35,1280.09,954.46,62.7,0.383046,0.973455,0.823622,0.506633,1.0,0.784949,54.381,326,False
933,127.04375335,37.41212522,2103.38,1758.28,6020.46,1992.43,4495.99,0.905515,0.0,0.0,0.0,0.0,0.0,54.331,327,False
455,126.98730024,37.4051336,1297.7,64.71,1934.67,1344.6,633.53,0.486085,1.0,0.632902,0.254262,0.843113,0.624261,54.136,328,False
588,127.00193036,37.33862285,1960.5,985.98,3375.09,1848.01,2033.77,0.831135,0.0,0.213219,0.0,0.211496,0.106351,54.122,329,False
585,126.99862904,37.40067532,1320.96,305.43,1980.71,1101.18,826.09,0.498193,0.759777,0.619486,0.41172,0.756254,0.60573,54.121,330,False
762,127.01572119,37.37821219,1556.76,688.52,3114.72,923.76,1094.12,0.620952,0.32913,0.289082,0.526489,0.63535,0.420254,54.067,331,False
69,126.9483819,37.31932765,854.3,155.37,420.04,244.25,400.36,0.255255,0.928465,1.0,0.96605,0.94829,0.967751,54.025,332,False
788,127.01854489,37.37822372,1707.04,866.49,3349.51,1150.58,1276.76,0.699185,0.129065,0.220673,0.379766,0.552969,0.299924,53.948,333,False
446,126.98743836,37.3848533,947.52,313.43,545.55,484.07,315.31,0.303783,0.750789,1.0,0.810917,0.986655,0.891431,53.884,334,False
380,126.981775,37.38708206,815.2,129.51,141.35,173.91,200.1,0.234897,0.95754,1.0,1.0,1.0,0.991508,53.754,335,False
650,127.0042484,37.40520588,1603.95,433.03,2687.81,1565.08,1412.95,0.645514,0.61634,0.413467,0.111633,0.491535,0.375202,53.739,336,False
350,126.97893539,37.38932301,800.6,84.24,367.51,155.97,79.71,0.227299,1.0,1.0,1.0,1.0,1.0,53.638,337,False
367,126.98197648,37.35778821,1192.13,487.81,1040.04,1019.52,609.11,0.431125,0.554751,0.893561,0.464544,0.854131,0.691179,53.515,338,False
70,126.94836544,37.32158103,825.8,39.96,578.07,177.92,639.37,0.240415,1.0,1.0,1.0,0.84048,0.976072,53.468,339,False
897,127.03251361,37.4119551,2061.12,932.47,5137.86,1986.06,3634.75,0.883515,0.054889,0.0,0.0,0.0,0.010978,53.45,340,False
715,127.00986844,37.40973617,1872.42,731.62,3394.91,1874.29,2076.16,0.785283,0.28067,0.207446,0.0,0.192378,0.157597,53.421,341,False
556,126.99571066,37.40446174,1475.34,450.61,2148.55,1488.6,1041.35,0.578563,0.596578,0.570586,0.161109,0.659154,0.466226,53.363,342,False
668,127.00726487,37.37592381,1061.01,9.62,2552.54,194.54,555.08,0.362864,1.0,0.452878,0.998207,0.878503,0.789745,53.362,343,False
421,126.98543269,37.40506,1289.3,175.27,1899.25,1342.6,608.99,0.481714,0.906094,0.643223,0.255555,0.854186,0.611141,53.348,344,False
445,126.9874537,37.38259993,1039.65,394.09,734.72,734.04,560.73,0.351747,0.660116,0.98252,0.649213,0.875952,0.802062,53.187,345,False
55,126.9456101,37.31255432,1088.89,410.2,838.4,865.45,548.9,0.377379,0.642,0.952311,0.564211,0.881291,0.763166,53.169,346,False
490,126.99012493,37.40514582,1338.78,259.35,2002.67,1374.93,733.39,0.507473,0.811583,0.61309,0.234639,0.798069,0.567,53.128,347,False
523,126.99277844,37.40504187,1405.32,368.49,2080.31,1430.91,874.22,0.542108,0.688887,0.590468,0.19843,0.734543,0.514152,53.093,348,False
825,127.02116794,37.40978247,1926.85,529.36,4164.89,1712.47,2699.34,0.813618,0.508051,0.0,0.016291,0.0,0.106498,53.077,349,False
846,127.02400708,37.40754051,1795.69,263.68,4240.43,1495.85,2737.23,0.745334,0.806714,0.0,0.156421,0.0,0.208269,53.051,350,False
180,126.96249541,37.3509515,962.02,146.85,709.96,760.66,510.04,0.311329,0.938052,0.989733,0.631995,0.898817,0.858438,53.017,351,False
509,126.99316205,37.37361078,1169.16,258.93,1744.05,679.54,1295.42,0.419168,0.812051,0.68844,0.684471,0.54455,0.690388,52.766,352,False
927,127.04092837,37.41211428,2051.34,1533.6,5796.83,1946.99,4275.79,0.878426,0.0,0.0,0.0,0.0,0.0,52.706,353,False
866,127.02683187,37.40755185,1795.51,243.18,4458.02,1568.62,2945.15,0.745243,0.829752,0.0,0.109348,0.0,0.198755,52.665,354,False
682,127.00711658,37.40741624,1699.54,498.57,3040.71,1718.61,1736.89,0.695282,0.542654,0.310646,0.012322,0.345412,0.272765,52.628,355,False
802,127.01834306,37.409771,1863.75,430.38,3962.77,1720.34,2520.9,0.780767,0.61932,0.041991,0.011203,0.0,0.141922,52.523,356,False
372,126.98189902,37.36905509,1393.05,606.47,1612.8,1338.21,1127.99,0.535723,0.421359,0.726681,0.258391,0.620076,0.509139,52.509,357,False
361,126.98206937,37.34426792,919.53,171.64,1640.94,222.36,173.0,0.289213,0.910177,0.718483,0.980211,1.0,0.877568,52.455,358,False
746,127.01269331,37.40974785,1835.8,590.32,3576.75,1792.72,2206.11,0.766218,0.439515,0.154465,0.0,0.133758,0.162029,52.454,359,False
71,126.94834896,37.32383441,871.24,104.31,785.43,358.69,884.48,0.26407,0.985868,0.967744,0.892022,0.729919,0.912978,52.363,360,False
394,126.98489178,37.34428024,1000.69,213.38,1806.71,386.5,402.4,0.331464,0.863259,0.670185,0.874028,0.947371,0.811531,52.349,361,False
41,126.94285541,37.30352754,1555.29,647.62,1787.92,1737.67,1522.75,0.620184,0.375109,0.675658,0.0,0.442006,0.377803,52.323,362,False
776,127.01551819,37.40975946,1832.86,463.93,3766.41,1739.35,2355.51,0.764685,0.581603,0.099204,0.0,0.066368,0.160997,52.321,363,False
136,126.95719722,37.34369735,1177.33,325.55,1641.53,1051.44,421.72,0.423421,0.737162,0.71831,0.443898,0.938659,0.672809,52.318,364,False
72,126.94847465,37.32601229,965.27,123.51,999.79,580.65,963.82,0.313021,0.964285,0.905289,0.74844,0.69413,0.838359,52.316,365,False
909,127.03527843,37.41209221,2037.31,1117.0,5356.56,1951.35,3846.35,0.87112,0.0,0.0,0.0,0.0,0.0,52.267,366,False
853,127.02658164,37.37833592,1973.28,1215.21,4025.41,1774.05,1887.1,0.837786,0.0,0.023742,0.0,0.277655,0.049958,52.265,367,False
558,126.99903377,37.33983407,1733.55,754.14,3087.67,1582.84,1746.4,0.712988,0.255365,0.296964,0.100149,0.341123,0.236223,52.228,368,False
649,127.00426325,37.40295251,1403.63,253.85,2518.23,1339.77,1181.49,0.54123,0.81776,0.462874,0.257382,0.59594,0.492164,52.16,369,False
67,126.94841484,37.31482089,836.89,83.43,485.76,535.72,195.67,0.246189,1.0,1.0,0.777503,1.0,0.933251,52.101,370,False
921,127.0381034,37.41210328,2028.99,1318.07,5575.44,1933.07,4059.05,0.866791,0.0,0.0,0.0,0.0,0.0,52.007,371,False
542,126.99598556,37.37362284,1077.01,118.37,1947.76,551.15,1054.09,0.371195,0.970066,0.629087,0.76752,0.653407,0.742461,51.97,372,False
342,126.97906011,37.37129606,1261.39,743.24,1323.92,1001.65,784.77,0.467184,0.267608,0.810849,0.476102,0.774895,0.596384,51.886,373,False
