grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag,score_class
596,127.00175179,37.35561971,942.19,477.66,2768.25,967.69,1701.03,0.577235,0.566162,0.39003,0.498073,0.36159,0.451981,52.087,311,False,High
230,126.96792557,37.34871205,465.71,200.25,820.48,373.59,682.19,0.216784,0.878022,0.957532,0.882383,0.821165,0.891812,52.055,312,False,High
55,126.9456101,37.31255432,608.59,410.2,838.4,865.45,548.9,0.324869,0.642,0.952311,0.564211,0.881291,0.759615,52.05,313,False,High
168,126.96245711,37.32389935,414.06,151.3,1115.11,148.49,391.03,0.177714,0.933049,0.87169,1.0,0.9525,0.938617,52.012,314,False,High
401,126.98478399,37.36005392,667.5,453.59,1349.89,721.4,868.63,0.369438,0.593221,0.803285,0.657389,0.737068,0.70426,52.011,315,False,High
348,126.97896658,37.38481628,346.77,28.04,223.45,82.87,51.15,0.126807,1.0,1.0,1.0,1.0,1.0,51.974,316,False,High
120,126.95692734,37.30809988,615.13,185.56,1124.14,944.98,747.21,0.329818,0.894527,0.869057,0.512761,0.791835,0.751818,51.972,317,False,High
69,126.9483819,37.31932765,383.04,155.37,420.04,244.25,400.36,0.154243,0.928465,1.0,0.96605,0.94829,0.965166,51.916,318,False,High
924,127.04096962,37.40535415,1314.62,1354.56,5495.89,1205.73,3966.22,0.858973,0.0,0.0,0.344093,0.0,0.103228,51.889,319,False,High
493,126.99340441,37.33755664,1044.95,857.62,2867.35,1126.06,1423.0,0.654973,0.139032,0.361156,0.395629,0.487004,0.352243,51.874,320,False,High
525,126.99536858,37.33619177,1135.89,1063.04,3097.5,1207.42,1653.04,0.723762,0.0,0.294098,0.342995,0.383238,0.267775,51.857,321,False,High
836,127.02414956,37.38500672,1100.68,572.6,3678.06,1025.99,2154.32,0.697126,0.459442,0.124947,0.460363,0.157119,0.298905,51.793,322,False,High
869,127.02980561,37.38053693,1396.22,1254.11,4246.24,1723.52,2252.44,0.920699,0.0,0.0,0.009144,0.112861,0.025316,51.778,323,False,High
597,127.0017369,37.3578731,855.93,324.23,2776.18,844.94,1532.02,0.511978,0.738641,0.387718,0.577477,0.437824,0.524852,51.777,324,False,High
519,126.99301035,37.3961445,638.82,582.86,1273.64,640.26,565.07,0.347739,0.447899,0.825501,0.709879,0.873997,0.724993,51.75,325,False,High
835,127.0241638,37.38275334,1162.45,708.71,3710.83,1240.42,1981.44,0.743854,0.306425,0.115397,0.321649,0.235102,0.239419,51.686,326,False,High
57,126.945577,37.31706109,449.33,147.87,627.21,597.63,416.28,0.204391,0.936902,1.0,0.737458,0.94111,0.89684,51.599,327,False,High
373,126.98188352,37.37130846,775.85,560.98,1371.07,1127.75,929.71,0.451402,0.472495,0.797113,0.394536,0.709515,0.593897,51.552,328,False,High
346,126.97899776,37.38030954,461.26,331.57,342.85,421.08,483.6,0.213419,0.730389,1.0,0.851659,0.910746,0.883725,51.506,329,False,High
402,126.98476858,37.36230729,735.15,642.43,1454.71,740.22,1075.19,0.420613,0.380939,0.772742,0.645218,0.643894,0.630355,51.5,330,False,High
84,126.95125251,37.31258062,422.5,151.6,573.19,488.87,391.52,0.184097,0.932709,1.0,0.807808,0.952282,0.919341,51.496,331,False,High
448,126.98740768,37.38936004,381.68,287.92,433.88,17.89,210.78,0.153217,0.779463,1.0,1.0,1.0,0.955893,51.442,332,False,High
197,126.96523084,37.33067229,625.06,331.61,1828.11,411.93,1090.83,0.33733,0.730353,0.66395,0.857581,0.636837,0.729897,51.399,333,False,High
283,126.97344478,37.36676431,603.86,580.07,1132.25,604.05,521.56,0.321294,0.451038,0.866695,0.733303,0.893623,0.748932,51.373,334,False,High
287,126.97338177,37.37577779,401.18,37.28,897.81,422.27,131.71,0.16797,1.0,0.935003,0.850891,1.0,0.935768,51.348,335,False,High
78,126.94904068,37.33934292,981.37,1002.11,2429.61,1012.52,1264.18,0.606875,0.0,0.488695,0.469073,0.55864,0.399058,51.336,336,False,High
307,126.97633066,37.35776335,501.5,370.4,560.08,679.46,271.15,0.243856,0.686743,1.0,0.684522,1.0,0.842705,51.334,337,False,High
239,126.96778238,37.36899241,398.53,185.25,1149.35,163.93,105.01,0.165963,0.894875,0.861714,1.0,1.0,0.937489,51.315,338,False,High
843,127.02404984,37.40078038,1076.93,549.95,3915.71,780.1,2385.56,0.67916,0.484896,0.055704,0.619419,0.052811,0.310078,51.307,339,False,High
170,126.96242501,37.32840611,571.32,301.09,1477.81,525.43,746.93,0.296673,0.764661,0.766012,0.784157,0.791961,0.776375,51.254,340,False,High
192,126.96531068,37.31940536,545.27,644.7,1141.62,137.2,675.56,0.276968,0.378392,0.863964,1.0,0.824156,0.799699,51.22,341,False,High
517,126.9930407,37.39163776,377.3,158.31,990.72,170.47,325.39,0.149904,0.925162,0.907932,1.0,0.982111,0.953834,51.167,342,False,High
87,126.95120336,37.31934077,336.57,96.03,227.48,95.43,385.73,0.119093,0.995174,1.0,1.0,0.95489,0.990013,51.101,343,False,High
251,126.97076395,37.34647133,385.19,111.5,1037.16,74.63,507.33,0.155873,0.977783,0.894402,1.0,0.900042,0.943886,51.048,344,False,High
520,126.99299517,37.39839787,631.53,372.85,1459.44,802.77,661.71,0.342222,0.683984,0.771366,0.604758,0.830405,0.715715,51.029,345,False,High
600,127.0016922,37.36463325,776.62,246.08,2930.73,892.43,861.45,0.451986,0.826497,0.342688,0.54676,0.740303,0.580195,50.968,346,False,High
104,126.95405742,37.31484706,342.42,176.25,334.05,164.3,268.02,0.123517,0.905,1.0,1.0,1.0,0.981,50.938,347,False,High
306,126.97634631,37.35550997,414.24,126.61,519.32,561.95,351.33,0.17785,0.960806,1.0,0.760537,0.970406,0.914404,50.93,348,False,High
96,126.95105845,37.33961915,898.88,887.13,2317.76,898.56,1114.76,0.544468,0.105853,0.521284,0.542793,0.626041,0.465602,50.898,349,False,High
815,127.02131129,37.38724871,901.7,270.58,3412.21,681.65,2099.14,0.546605,0.79896,0.202404,0.683105,0.182009,0.461846,50.846,350,False,High
413,126.98459901,37.3870944,351.75,42.15,194.19,348.31,178.68,0.130574,1.0,1.0,0.898736,1.0,0.969621,50.814,351,False,High
674,127.0071764,37.38944408,588.83,402.35,2165.03,77.28,851.12,0.309919,0.650827,0.565784,1.0,0.744963,0.748893,50.746,352,False,High
484,126.99021652,37.39162562,337.48,120.45,767.33,218.08,135.56,0.119783,0.967727,0.973019,0.982974,1.0,0.980344,50.704,353,False,High
821,127.0212253,37.40076898,1026.1,642.67,3683.08,714.54,2152.77,0.640711,0.380665,0.123484,0.661832,0.15782,0.343292,50.687,354,False,High
918,127.0381449,37.40534315,1279.47,1104.64,5261.85,1183.12,3731.54,0.83238,0.0,0.0,0.358716,0.0,0.107615,50.624,355,False,High
724,127.01301404,37.36017351,1232.46,1307.16,3796.34,1666.08,1291.93,0.79682,0.0,0.090484,0.046299,0.546123,0.15026,50.587,356,False,High
834,127.02417804,37.38049996,1217.99,895.37,3759.98,1466.17,1826.5,0.785873,0.096596,0.101077,0.17562,0.304992,0.163327,50.573,357,False,High
395,126.98487638,37.34653363,415.97,84.05,1638.04,146.24,415.85,0.179155,1.0,0.719327,1.0,0.941306,0.904059,50.536,358,False,High
538,126.99604585,37.36460933,656.99,160.84,2463.98,514.22,1225.2,0.36148,0.922319,0.478682,0.791411,0.576227,0.680737,50.515,359,False,High
66,126.9484313,37.31256751,460.37,253.69,673.23,656.89,405.94,0.212747,0.817937,1.0,0.699125,0.945776,0.86248,50.513,360,False,High
393,126.98490717,37.34202686,587.94,380.31,1992.53,468.98,525.29,0.30925,0.675599,0.616043,0.820675,0.891941,0.744523,50.512,361,False,High
105,126.95404112,37.31710044,318.73,17.57,139.02,86.58,368.56,0.105593,1.0,1.0,1.0,0.962636,0.992527,50.471,362,False,High
614,127.00148341,37.39618052,547.73,194.55,1884.23,604.24,403.64,0.278832,0.884421,0.647597,0.733181,0.946815,0.78048,50.457,363,False,High
134,126.95670027,37.33964723,728.63,645.93,2061.5,658.78,851.28,0.41568,0.377001,0.595947,0.697902,0.744891,0.612533,50.426,364,False,High
106,126.95402482,37.31935382,346.38,188.14,228.17,184.67,447.64,0.126511,0.891636,1.0,1.0,0.926963,0.96372,50.325,365,False,Medium
512,126.99311655,37.3803709,610.87,575.16,1251.98,498.77,992.18,0.326595,0.456564,0.83181,0.801405,0.681337,0.717545,50.252,366,False,Medium
176,126.96232864,37.3419264,656.6,616.89,1660.21,667.87,604.3,0.361186,0.409652,0.712868,0.692018,0.856298,0.674656,50.225,367,False,Medium
108,126.95399222,37.32386059,359.77,144.71,701.8,318.15,420.61,0.136645,0.94045,0.992111,0.918241,0.93916,0.949027,50.222,368,False,Medium
103,126.95407371,37.31259367,358.56,87.67,573.46,414.12,364.46,0.135728,1.0,1.0,0.856163,0.964485,0.949746,50.204,369,False,Medium
203,126.96513497,37.34419257,552.59,465.54,1373.43,494.54,572.0,0.282504,0.579791,0.796425,0.804144,0.87087,0.770303,50.201,370,False,Medium
56,126.94559355,37.31480771,472.9,266.57,696.89,724.64,418.08,0.222226,0.803462,0.993542,0.655293,0.9403,0.843403,50.176,371,False,Medium
631,127.00453019,37.36239172,901.19,593.31,3101.08,1047.58,979.85,0.546219,0.436152,0.293056,0.446394,0.686899,0.446445,50.132,372,False,Medium
570,126.99885404,37.3668747,695.31,138.16,2614.33,863.38,879.83,0.390471,0.947813,0.434874,0.565549,0.732013,0.636092,50.1,373,False,Medium
719,127.0130113,37.34897207,1355.26,1001.66,3841.31,2207.95,2485.34,0.889715,0.0,0.077382,0.0,0.007803,0.024775,50.049,374,False,Medium
513,126.99310139,37.38262428,540.28,524.04,1095.57,404.08,802.76,0.273195,0.514032,0.877383,0.86266,0.76678,0.778175,50.044,375,False,Medium
524,126.99206271,37.40687499,897.28,442.08,2242.02,1603.09,988.24,0.543262,0.606163,0.543351,0.08705,0.683113,0.446975,49.993,376,False,Medium
115,126.95387805,37.33963424,779.25,734.78,2179.06,747.32,959.78,0.453971,0.277121,0.561696,0.640625,0.695949,0.55531,49.957,377,False,Medium
518,126.99302552,37.39389113,465.17,376.89,1113.25,405.66,403.48,0.216376,0.679444,0.87223,0.861637,0.946884,0.845426,49.945,378,False,Medium
677,127.00713214,37.3962042,637.9,304.94,2336.83,574.88,806.8,0.34704,0.760332,0.515727,0.752172,0.764958,0.685428,49.931,379,False,Medium
492,126.99327397,37.33551267,1031.22,1013.65,3024.11,1007.2,1560.17,0.644587,0.0,0.315481,0.472517,0.425129,0.321425,49.916,380,False,Medium
182,126.96262443,37.35558382,432.92,184.39,352.55,462.5,872.5,0.191976,0.895852,1.0,0.824867,0.73532,0.873695,49.875,381,False,Medium
304,126.97637762,37.35100321,306.34,101.36,746.12,199.48,134.62,0.096225,0.989183,0.979199,0.995007,1.0,0.990099,49.847,382,False,Medium
644,127.00433745,37.39168565,504.33,213.44,1949.98,377.63,518.09,0.246002,0.863185,0.62844,0.879768,0.895187,0.804137,49.716,383,False,Medium
693,127.01019103,37.36016185,1152.74,1058.66,3548.34,1533.6,1219.05,0.736515,0.0,0.162743,0.132001,0.578997,0.204223,49.698,384,False,Medium
533,126.99612118,37.35334241,763.01,465.39,2286.09,867.14,1168.55,0.44169,0.579959,0.530513,0.563119,0.601781,0.564438,49.693,385,False,Medium
521,126.99297999,37.40065123,603.2,141.28,1662.16,1001.97,658.3,0.320794,0.944304,0.712301,0.475901,0.831942,0.71171,49.671,386,False,Medium
301,126.97642456,37.34424307,366.08,46.78,1387.33,107.0,375.41,0.141418,1.0,0.792374,1.0,0.959547,0.929622,49.611,387,False,Medium
568,126.99888401,37.36236794,664.88,198.6,2617.0,561.63,1212.07,0.367452,0.879873,0.434098,0.760746,0.58215,0.650858,49.498,388,False,Medium
406,126.98470694,37.3713208,725.59,311.24,1460.09,1290.47,1112.59,0.41338,0.75325,0.771174,0.289275,0.627022,0.594189,49.474,389,False,Medium
92,126.95112142,37.33060767,520.7,204.18,1445.83,447.27,1109.02,0.258383,0.873595,0.775331,0.834719,0.628633,0.783461,49.467,390,False,Medium
107,126.95400852,37.32160721,326.59,44.28,458.03,343.01,372.0,0.111542,1.0,1.0,0.902162,0.961083,0.962865,49.464,391,False,Medium
187,126.96515243,37.30819923,687.46,307.38,1525.84,1128.81,1026.27,0.384534,0.757581,0.75202,0.393847,0.665959,0.628468,49.43,392,False,Medium
460,126.99058226,37.33754452,899.24,814.52,2697.26,927.63,1232.04,0.54474,0.187481,0.410714,0.523985,0.573141,0.432534,49.425,393,False,Medium
183,126.96245795,37.35760508,364.14,99.07,296.13,298.71,844.11,0.139944,0.991754,1.0,0.930817,0.748125,0.927221,49.422,394,False,Medium
169,126.96244106,37.32615273,431.77,250.8,1284.99,317.1,541.21,0.191109,0.821195,0.822193,0.918927,0.884758,0.863527,49.37,395,False,Medium
491,126.99010052,37.4071193,833.54,293.9,2210.26,1589.45,924.54,0.495041,0.772735,0.552606,0.09587,0.711845,0.491459,49.343,396,False,Medium
658,127.0074122,37.35338997,1147.2,816.86,3280.58,1521.82,1945.02,0.732324,0.18485,0.240757,0.139623,0.251532,0.20139,49.34,397,False,Medium
476,126.99033854,37.37359864,671.18,303.73,1553.92,863.0,1441.13,0.372222,0.761694,0.743837,0.565793,0.478825,0.640993,49.317,398,False,Medium
162,126.96255339,37.31037902,573.92,280.78,1192.5,938.26,692.33,0.29864,0.787484,0.849141,0.517113,0.816589,0.730691,49.306,399,False,Medium
742,127.01275169,37.40073436,842.79,447.83,3001.98,846.44,1488.26,0.502038,0.599703,0.32193,0.576505,0.457565,0.480984,49.256,400,False,Medium
515,126.99307105,37.38713102,388.72,305.97,917.0,263.21,479.45,0.158542,0.759171,0.92941,0.953785,0.912617,0.899316,49.189,401,False,Medium
80,126.95131801,37.30356708,805.64,408.9,1564.48,1437.71,1350.31,0.473936,0.643468,0.74076,0.194031,0.519793,0.51309,49.155,402,False,Medium
879,127.02968484,37.40305636,1120.03,451.7,4472.25,1207.8,2941.84,0.711769,0.595348,0.0,0.342753,0.0,0.221895,49.133,403,False,Medium
516,126.99305587,37.38938439,319.4,150.59,921.25,136.23,324.61,0.106105,0.933841,0.928171,1.0,0.98246,0.961712,49.113,404,False,Medium
185,126.96287656,37.36145295,327.85,68.7,371.92,317.3,528.06,0.112495,1.0,1.0,0.918793,0.890689,0.953776,49.107,405,False,Medium
782,127.01863128,37.3647034,1183.27,1496.92,4098.45,1508.26,1210.41,0.759606,0.0,0.00246,0.148395,0.582896,0.161836,49.061,406,False,Medium
522,126.9929648,37.4029046,666.99,159.7,1876.32,1220.01,744.22,0.369047,0.923607,0.649902,0.334851,0.793186,0.638784,49.043,407,False,Medium
149,126.9596032,37.32839326,432.9,180.73,1344.85,367.49,664.01,0.19196,0.899955,0.804752,0.886329,0.829365,0.853188,48.951,408,False,Medium
929,127.04283291,37.40400413,1222.24,1529.14,5601.74,1106.19,4075.37,0.789086,0.0,0.0,0.408482,0.0,0.122545,48.914,409,False,Medium
329,126.97926253,37.34200215,379.31,84.64,1718.19,101.18,370.04,0.151426,1.0,0.695974,1.0,0.96197,0.901186,48.882,410,False,Medium
508,126.99317721,37.3713574,629.37,41.93,1907.36,884.74,1260.2,0.340587,1.0,0.640858,0.551729,0.560436,0.669863,48.876,411,False,Medium
309,126.97629934,37.3622701,602.52,732.26,881.3,848.54,467.47,0.32028,0.279953,0.939812,0.575149,0.918021,0.694083,48.849,412,False,Medium
792,127.01848725,37.38723724,746.85,37.64,3162.35,602.2,1864.11,0.429464,1.0,0.275204,0.734497,0.288028,0.560516,48.844,413,False,Medium
165,126.96250526,37.31713919,444.03,485.33,877.65,346.16,544.36,0.200381,0.557548,0.940877,0.900129,0.883335,0.840478,48.843,414,False,Medium
184,126.96265514,37.35989949,318.22,105.53,275.6,232.12,643.58,0.105206,0.9845,1.0,0.973897,0.83858,0.956785,48.842,415,False,Medium
129,126.9567814,37.32838034,416.41,315.29,1248.32,118.53,670.01,0.179486,0.748692,0.832876,1.0,0.826659,0.864933,48.794,416,False,Medium
787,127.01855929,37.37597033,1017.2,995.4,3440.41,1081.59,1135.83,0.633975,0.0,0.194189,0.424395,0.616539,0.308883,48.768,417,False,Medium
814,127.02132561,37.38499533,910.79,356.15,3429.34,908.65,1989.5,0.553479,0.702756,0.197413,0.536263,0.231467,0.406948,48.754,418,False,Medium
523,126.99277844,37.40504187,786.9,368.49,2080.31,1430.91,874.22,0.459761,0.688887,0.590468,0.19843,0.734543,0.521356,48.748,419,False,Medium
394,126.98489178,37.34428024,456.9,213.38,1806.71,386.5,402.4,0.210122,0.863259,0.670185,0.874028,0.947371,0.82539,48.699,420,False,Medium
265,126.97085442,37.37782424,321.17,103.01,836.31,361.28,187.26,0.107437,0.987327,0.95292,0.890344,1.0,0.950445,48.679,421,False,Medium
786,127.01857369,37.37371695,1011.84,1004.32,3546.63,1068.1,1036.87,0.629919,0.0,0.16324,0.433121,0.661176,0.311144,48.647,422,False,Medium
282,126.97346052,37.36451094,531.83,561.66,951.21,696.33,481.38,0.266803,0.471735,0.919444,0.673609,0.911744,0.754612,48.632,423,False,Medium
100,126.95412259,37.30583351,623.48,173.82,1315.54,1164.04,1032.39,0.33613,0.907724,0.813291,0.371057,0.663198,0.669489,48.614,424,False,Medium
798,127.01840076,37.40075751,902.05,515.6,3452.87,721.0,1924.3,0.546865,0.523515,0.190557,0.657649,0.260879,0.41134,48.588,425,False,Medium
855,127.02698767,37.38276467,1207.24,910.11,3957.65,1375.01,2175.8,0.777738,0.080027,0.043484,0.234589,0.147431,0.128913,48.577,426,False,Medium
565,126.99892895,37.35560779,729.66,312.73,2518.27,779.69,1457.4,0.416457,0.751575,0.462863,0.619683,0.471487,0.569376,48.527,427,False,Medium
414,126.98458358,37.38934777,302.07,197.85,213.36,258.49,234.61,0.092991,0.880718,1.0,0.956835,1.0,0.963194,48.458,428,False,Medium
456,126.98754551,37.40690372,743.85,133.72,2131.38,1541.54,830.02,0.427195,0.952805,0.575587,0.126862,0.75448,0.552192,48.344,429,False,Medium
140,126.95974838,37.30811279,537.06,28.13,1230.45,1037.06,782.19,0.270756,1.0,0.838083,0.453199,0.776056,0.742596,48.308,430,False,Medium
274,126.97358643,37.34648393,325.18,135.75,1071.07,265.42,322.3,0.110471,0.950524,0.884521,0.952352,0.983502,0.937867,48.28,431,False,Medium
109,126.95397591,37.32611397,380.02,342.29,948.82,242.33,562.95,0.151959,0.718345,0.920139,0.967293,0.874952,0.884889,48.178,432,False,Medium
540,126.99601571,37.36911609,694.98,315.33,2260.84,971.81,1027.67,0.390226,0.748648,0.537869,0.495405,0.665326,0.592777,48.137,433,False,Medium
171,126.96240895,37.3306595,545.02,451.85,1685.72,386.24,973.61,0.276778,0.595181,0.705435,0.874196,0.689713,0.730868,48.112,434,False,Medium
245,126.97085881,37.33295104,669.88,228.78,2345.28,652.35,1601.22,0.371238,0.845948,0.513266,0.702059,0.406611,0.615109,48.098,435,False,Medium
772,127.01557622,37.40074597,836.35,440.98,3225.62,763.77,1701.89,0.497171,0.607398,0.25677,0.629984,0.361203,0.459747,48.033,436,False,Medium
426,126.9877448,37.33978572,713.06,575.35,2344.71,800.28,878.59,0.4039,0.456341,0.513431,0.606368,0.732573,0.573722,48.032,437,False,Medium
785,127.01858809,37.37146356,1013.13,1062.63,3666.85,1112.13,992.52,0.630902,0.0,0.128213,0.404638,0.681181,0.296092,48.024,438,False,Medium
302,126.97640892,37.34649645,300.38,106.23,1159.18,149.83,274.55,0.091713,0.983709,0.85885,1.0,1.0,0.954397,47.992,439,False,Medium
893,127.03250947,37.40306757,1114.91,666.07,4705.72,1066.67,3175.83,0.707892,0.354366,0.0,0.434047,0.0,0.201087,47.983,440,False,Medium
121,126.95691113,37.31035327,398.9,85.31,892.43,706.04,497.32,0.166243,1.0,0.936569,0.667327,0.904555,0.86208,47.937,441,False,Medium
641,127.00438196,37.38492553,507.63,214.09,1943.96,371.24,1035.75,0.248497,0.862458,0.630194,0.883899,0.661681,0.759056,47.825,442,False,Medium
352,126.9800158,37.39631058,425.02,391.53,946.16,417.15,617.41,0.186002,0.662986,0.920915,0.854204,0.850384,0.83521,47.815,443,False,Medium
77,126.94902547,37.33734723,829.56,827.71,2210.48,897.32,1422.38,0.49203,0.172651,0.552541,0.543595,0.487282,0.460827,47.799,444,False,Medium
360,126.98208485,37.34201453,426.94,303.02,1843.55,243.81,379.38,0.187454,0.762485,0.659449,0.966335,0.957757,0.831784,47.74,445,False,Medium
820,127.02123963,37.3985156,836.91,438.64,3596.14,466.44,2069.76,0.497589,0.610033,0.148813,0.822322,0.195263,0.4524,47.725,446,False,Medium
383,126.9821436,37.39371805,278.19,147.38,628.88,120.19,501.8,0.074927,0.937454,1.0,1.0,0.902536,0.967998,47.681,447,False,Medium
710,127.00994183,37.39846932,702.58,426.24,2666.71,695.69,1143.64,0.395976,0.623975,0.419614,0.674023,0.613014,0.575489,47.676,448,False,Medium
564,126.99894393,37.3533544,797.88,517.41,2534.3,977.46,1417.74,0.468062,0.521478,0.458192,0.491755,0.489373,0.487154,47.665,449,False,Medium
755,127.01582258,37.36243849,1155.22,1512.04,4080.05,1549.3,1200.87,0.738391,0.0,0.007823,0.121843,0.587199,0.156339,47.647,450,False,Medium
231,126.96790966,37.35096543,312.84,39.76,584.97,386.37,596.6,0.101142,1.0,1.0,0.874113,0.859771,0.934188,47.601,451,False,Medium
316,126.97618968,37.3780437,248.71,25.38,580.35,229.81,135.52,0.052625,1.0,1.0,0.975389,1.0,0.992617,47.562,452,False,Medium
260,126.97062153,37.36675171,365.1,331.81,993.93,361.77,289.87,0.140674,0.730126,0.906996,0.89003,0.998133,0.88476,47.551,453,False,Medium
689,127.01024959,37.3511483,1207.49,846.04,3558.75,1868.67,2208.19,0.777932,0.152048,0.159709,0.0,0.132823,0.104887,47.506,454,False,Medium
437,126.98757634,37.36457294,700.47,721.51,1797.69,635.55,1406.6,0.394377,0.292037,0.672812,0.712926,0.4944,0.573009,47.476,455,False,Medium
167,126.96247316,37.32164596,324.02,296.15,980.17,131.79,371.35,0.109594,0.770211,0.911006,1.0,0.961376,0.919619,47.411,456,False,Medium
486,126.99018599,37.39613235,418.22,338.15,1108.79,449.93,553.04,0.180862,0.723,0.87353,0.833001,0.879421,0.832443,47.407,457,False,Medium
308,126.976315,37.36001672,494.74,619.16,694.76,813.03,289.01,0.238743,0.407094,0.994163,0.598119,0.998521,0.758808,47.277,458,False,Medium
842,127.02406409,37.398527,890.03,434.88,3834.05,561.75,2310.93,0.537777,0.614261,0.079495,0.760667,0.086476,0.392196,47.227,459,False,Medium
583,126.99865906,37.39616858,466.81,294.38,1668.11,607.95,326.23,0.217613,0.772204,0.710566,0.730779,0.981733,0.783191,47.212,460,False,Medium
232,126.96789376,37.3532188,278.96,189.02,369.04,228.41,446.02,0.075507,0.890641,1.0,0.976297,0.927694,0.956556,47.198,461,False,Medium
75,126.94890949,37.33283905,661.47,519.46,1719.0,750.75,1424.46,0.364872,0.519174,0.69574,0.638406,0.486342,0.601347,47.129,462,False,Medium
377,126.98182152,37.38032195,389.48,360.52,494.57,505.34,580.18,0.159114,0.697852,1.0,0.797157,0.867178,0.852153,47.098,463,False,Medium
434,126.9876223,37.3578128,436.62,107.0,1532.87,566.94,731.44,0.194775,0.982849,0.749971,0.757306,0.798948,0.808543,47.097,464,False,Medium
233,126.96787785,37.35547218,254.9,147.75,174.09,182.13,408.58,0.057311,0.937039,1.0,1.0,0.944583,0.976324,47.087,465,False,Medium
303,126.97639327,37.34874983,263.2,127.77,942.17,160.6,69.85,0.063586,0.959497,0.922076,1.0,1.0,0.968522,47.081,466,False,Medium
202,126.96515095,37.34193919,548.73,485.63,1610.81,633.69,737.35,0.27959,0.557203,0.727263,0.714128,0.796285,0.703115,47.018,467,False,Medium
783,127.01861689,37.36695679,1072.64,1321.08,3944.0,1343.07,1086.32,0.675919,0.0,0.047461,0.25525,0.63887,0.218587,47.012,468,False,Medium
811,127.02136858,37.37823518,1084.35,979.9,3586.35,1385.4,1479.22,0.684776,0.001574,0.151666,0.227867,0.46164,0.206503,46.955,469,False,Medium
161,126.96256943,37.30812563,568.75,143.97,1374.53,1176.01,889.0,0.294729,0.941286,0.796105,0.363318,0.727877,0.68166,46.885,470,False,Medium
281,126.97347627,37.36225757,429.57,495.42,761.7,613.2,395.0,0.189445,0.546195,0.974658,0.727382,0.950708,0.809993,46.869,471,False,Medium
499,126.99331358,37.35107697,688.55,592.19,2088.23,894.64,925.74,0.385357,0.43742,0.588161,0.545328,0.711304,0.569792,46.835,472,False,Medium
141,126.95973226,37.31036618,426.32,140.4,1023.11,825.22,548.48,0.186988,0.945292,0.898496,0.590231,0.88148,0.811972,46.823,473,False,Medium
164,126.9625213,37.3148858,408.57,414.34,928.72,498.32,482.01,0.173554,0.637345,0.925995,0.801697,0.911463,0.828069,46.809,474,False,Medium
154,126.95952249,37.33966016,582.21,544.26,1968.83,559.26,808.2,0.304913,0.491295,0.622948,0.762274,0.764326,0.666691,46.771,475,False,Medium
397,126.98484559,37.35104039,354.06,206.33,1377.02,374.68,220.23,0.132324,0.871182,0.795378,0.881676,1.0,0.877353,46.759,476,False,Medium
552,126.9958347,37.39615657,510.69,479.08,1462.83,706.47,418.24,0.250812,0.564566,0.770377,0.667048,0.940227,0.732186,46.743,477,False,Medium
613,127.00149834,37.39392715,360.46,66.31,1779.75,362.08,249.84,0.137164,1.0,0.678038,0.889825,1.0,0.870359,46.71,478,False,Medium
267,126.97392137,37.3309191,740.15,523.82,2394.89,755.86,1662.25,0.42439,0.51427,0.498812,0.635101,0.379082,0.518844,46.689,479,False,Medium
367,126.98197648,37.35778821,555.75,487.81,1040.04,1019.52,609.11,0.284897,0.554751,0.893561,0.464544,0.854131,0.689208,46.684,480,False,Medium
675,127.00716164,37.39169746,491.71,391.05,2195.49,245.08,758.23,0.236454,0.663528,0.55691,0.965511,0.786864,0.746805,46.611,481,False,Medium
79,126.95118406,37.30159962,838.48,441.21,1783.04,1654.9,1558.5,0.498778,0.607138,0.67708,0.053535,0.425883,0.425789,46.593,482,False,Medium
247,126.9708272,37.33745781,571.2,330.64,2037.08,556.38,1211.99,0.296583,0.73144,0.603064,0.764139,0.582183,0.672885,46.592,483,False,Medium
566,126.99891397,37.35786117,614.24,131.29,2526.99,620.82,1537.21,0.329143,0.955541,0.460322,0.722452,0.435486,0.633038,46.59,484,False,Medium
784,127.01860249,37.36921017,1012.92,1172.48,3799.73,1207.41,1010.0,0.630738,0.0,0.089496,0.343005,0.673297,0.26441,46.589,485,False,Medium
627,127.00458944,37.35337818,982.13,694.08,3031.61,1318.11,1916.77,0.607451,0.322881,0.313295,0.271393,0.264275,0.292837,46.587,486,False,Medium
673,127.00719115,37.38719071,499.68,378.6,2163.22,203.77,999.45,0.242484,0.677523,0.56631,0.992235,0.678054,0.738679,46.577,487,False,Medium
318,126.97615834,37.38255044,245.38,119.32,138.52,280.84,316.41,0.050104,0.968996,1.0,0.942382,0.98616,0.973746,46.574,488,False,Medium
567,126.99889899,37.36011455,589.22,138.57,2560.21,536.59,1415.66,0.310215,0.947354,0.450643,0.776944,0.490312,0.655809,46.573,490,False,Medium
547,126.99591015,37.38488972,358.69,250.62,1214.83,101.39,819.02,0.135822,0.821392,0.842635,1.0,0.759446,0.868958,46.573,489,False,Medium
317,126.97617401,37.38029707,224.36,104.19,339.85,183.88,332.22,0.034205,0.986005,1.0,1.0,0.979031,0.993007,46.567,491,False,Medium
